                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  21-02-2024 17:35:49:637:718        received response from 81138                                 -
  21-02-2024 17:35:49:637:833                         current pid                              81118
  21-02-2024 17:35:49:637:922               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:49:638:287        received response from 81118                                 -
  21-02-2024 17:35:49:638:381                         current pid                              81136
  21-02-2024 17:35:49:638:463               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:49:738:975        received response from 81136                                 -
  21-02-2024 17:35:49:739:119                         current pid                              81138
  21-02-2024 17:35:49:739:205               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:49:839:950        received response from 81138                                 -
   21-02-2024 17:35:49:840:66                         current pid                              81118
  21-02-2024 17:35:49:840:152               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:49:840:551        received response from 81118                                 -
  21-02-2024 17:35:49:840:644                         current pid                              81136
  21-02-2024 17:35:49:840:725               sent SIGUSR1 to 81136                                 -
   21-02-2024 17:35:49:941:25        received response from 81136                                 -
  21-02-2024 17:35:49:941:126                         current pid                              81138
  21-02-2024 17:35:49:941:205               sent SIGUSR1 to 81138                                 -
   21-02-2024 17:35:50:41:547        received response from 81138                                 -
   21-02-2024 17:35:50:41:678                         current pid                              81118
   21-02-2024 17:35:50:41:802               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:50:142:324        received response from 81118                                 -
  21-02-2024 17:35:50:142:431                         current pid                              81136
  21-02-2024 17:35:50:142:509               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:50:243:253        received response from 81136                                 -
  21-02-2024 17:35:50:243:368                         current pid                              81138
  21-02-2024 17:35:50:243:454               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:50:344:313        received response from 81138                                 -
  21-02-2024 17:35:50:344:430                         current pid                              81118
  21-02-2024 17:35:50:344:517               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:50:344:882        received response from 81118                                 -
  21-02-2024 17:35:50:344:975                         current pid                              81136
   21-02-2024 17:35:50:345:58               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:50:445:616        received response from 81136                                 -
  21-02-2024 17:35:50:445:726                         current pid                              81138
  21-02-2024 17:35:50:445:803               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:50:546:190        received response from 81138                                 -
  21-02-2024 17:35:50:546:302                         current pid                              81118
  21-02-2024 17:35:50:546:389               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:50:546:751        received response from 81118                                 -
  21-02-2024 17:35:50:546:845                         current pid                              81136
  21-02-2024 17:35:50:546:926               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:50:647:254        received response from 81136                                 -
  21-02-2024 17:35:50:647:367                         current pid                              81138
  21-02-2024 17:35:50:647:453               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:50:748:210        received response from 81138                                 -
  21-02-2024 17:35:50:748:315                         current pid                              81118
  21-02-2024 17:35:50:748:395               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:50:748:669        received response from 81118                                 -
  21-02-2024 17:35:50:748:733                         current pid                              81136
  21-02-2024 17:35:50:748:800               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:50:849:107        received response from 81136                                 -
  21-02-2024 17:35:50:849:218                         current pid                              81138
  21-02-2024 17:35:50:849:301               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:50:949:964        received response from 81138                                 -
   21-02-2024 17:35:50:950:79                         current pid                              81118
  21-02-2024 17:35:50:950:166               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:50:950:548        received response from 81118                                 -
  21-02-2024 17:35:50:950:645                         current pid                              81136
  21-02-2024 17:35:50:950:735               sent SIGUSR1 to 81136                                 -
   21-02-2024 17:35:51:51:317        received response from 81136                                 -
   21-02-2024 17:35:51:51:434                         current pid                              81138
   21-02-2024 17:35:51:51:519               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:51:152:243        received response from 81138                                 -
  21-02-2024 17:35:51:152:354                         current pid                              81118
  21-02-2024 17:35:51:152:433               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:51:152:783        received response from 81118                                 -
  21-02-2024 17:35:51:152:868                         current pid                              81136
  21-02-2024 17:35:51:152:941               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:51:253:693        received response from 81136                                 -
  21-02-2024 17:35:51:253:819                         current pid                              81138
  21-02-2024 17:35:51:253:903               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:51:354:596        received response from 81138                                 -
  21-02-2024 17:35:51:354:702                         current pid                              81118
  21-02-2024 17:35:51:354:781               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:51:355:127        received response from 81118                                 -
  21-02-2024 17:35:51:355:213                         current pid                              81136
  21-02-2024 17:35:51:355:287               sent SIGUSR1 to 81136                                 -
   21-02-2024 17:35:51:456:43        received response from 81136                                 -
  21-02-2024 17:35:51:456:153                         current pid                              81138
  21-02-2024 17:35:51:456:233               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:51:556:624        received response from 81138                                 -
  21-02-2024 17:35:51:556:732                         current pid                              81118
  21-02-2024 17:35:51:556:812               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:51:557:151        received response from 81118                                 -
  21-02-2024 17:35:51:557:236                         current pid                              81136
  21-02-2024 17:35:51:557:311               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:51:657:904        received response from 81136                                 -
   21-02-2024 17:35:51:658:20                         current pid                              81138
  21-02-2024 17:35:51:658:134               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:51:758:534        received response from 81138                                 -
  21-02-2024 17:35:51:758:641                         current pid                              81118
  21-02-2024 17:35:51:758:719               sent SIGUSR1 to 81118                                 -
   21-02-2024 17:35:51:759:62        received response from 81118                                 -
  21-02-2024 17:35:51:759:146                         current pid                              81136
  21-02-2024 17:35:51:759:220               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:51:859:960        received response from 81136                                 -
   21-02-2024 17:35:51:860:80                         current pid                              81138
  21-02-2024 17:35:51:860:167               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:51:960:515        received response from 81138                                 -
  21-02-2024 17:35:51:960:621                         current pid                              81118
  21-02-2024 17:35:51:960:699               sent SIGUSR1 to 81118                                 -
   21-02-2024 17:35:51:961:43        received response from 81118                                 -
  21-02-2024 17:35:51:961:128                         current pid                              81136
  21-02-2024 17:35:51:961:201               sent SIGUSR1 to 81136                                 -
   21-02-2024 17:35:52:61:521        received response from 81136                                 -
   21-02-2024 17:35:52:61:636                         current pid                              81138
   21-02-2024 17:35:52:61:724               sent SIGUSR1 to 81138                                 -
   21-02-2024 17:35:52:162:45        received response from 81138                                 -
  21-02-2024 17:35:52:162:137                         current pid                              81118
  21-02-2024 17:35:52:162:212               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:52:162:537        received response from 81118                                 -
  21-02-2024 17:35:52:162:622                         current pid                              81136
  21-02-2024 17:35:52:162:698               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:52:262:971        received response from 81136                                 -
   21-02-2024 17:35:52:263:64                         current pid                              81138
  21-02-2024 17:35:52:263:139               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:52:363:555        received response from 81138                                 -
  21-02-2024 17:35:52:363:696                         current pid                              81118
  21-02-2024 17:35:52:363:796               sent SIGUSR1 to 81118                                 -
  21-02-2024 17:35:52:364:100        received response from 81118                                 -
  21-02-2024 17:35:52:364:191                         current pid                              81136
  21-02-2024 17:35:52:364:284               sent SIGUSR1 to 81136                                 -
  21-02-2024 17:35:52:464:538        received response from 81136                                 -
  21-02-2024 17:35:52:464:657                         current pid                              81138
  21-02-2024 17:35:52:464:754               sent SIGUSR1 to 81138                                 -
  21-02-2024 17:35:52:565:145        received response from 81138                                 -
