                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  21-02-2024 17:35:45:332:952                      dronePositionY                                 15
   21-02-2024 17:35:45:333:10                      dronePositionX                                 15
  21-02-2024 17:35:45:433:282            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:433:432                     keypressedValue                                 -1
  21-02-2024 17:35:45:433:494                      dronePositionY                                 15
  21-02-2024 17:35:45:433:553                      dronePositionX                                 15
  21-02-2024 17:35:45:501:798                                  Hi                                 -
  21-02-2024 17:35:45:534:157            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:534:313                     keypressedValue                                 -1
  21-02-2024 17:35:45:534:382                      dronePositionY                                 15
  21-02-2024 17:35:45:534:447                      dronePositionX                                 15
  21-02-2024 17:35:45:634:699            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:634:777                     keypressedValue                                 -1
  21-02-2024 17:35:45:634:799                      dronePositionY                                 15
  21-02-2024 17:35:45:634:819                      dronePositionX                                 15
   21-02-2024 17:35:45:704:28                                  Hi                                 -
  21-02-2024 17:35:45:735:523            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:735:686                     keypressedValue                                 -1
  21-02-2024 17:35:45:735:754                      dronePositionY                                 15
  21-02-2024 17:35:45:735:820                      dronePositionX                                 15
  21-02-2024 17:35:45:836:147            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:836:294                     keypressedValue                                 -1
  21-02-2024 17:35:45:836:364                      dronePositionY                                 15
  21-02-2024 17:35:45:836:429                      dronePositionX                                 15
  21-02-2024 17:35:45:905:512                                  Hi                                 -
  21-02-2024 17:35:45:936:944            Server performed 1 cycle                                 -
  21-02-2024 17:35:45:937:102                     keypressedValue                                 -1
  21-02-2024 17:35:45:937:171                      dronePositionY                                 15
  21-02-2024 17:35:45:937:236                      dronePositionX                                 15
   21-02-2024 17:35:46:37:795            Server performed 1 cycle                                 -
   21-02-2024 17:35:46:37:960                     keypressedValue                                 -1
    21-02-2024 17:35:46:38:29                      dronePositionY                                 15
    21-02-2024 17:35:46:38:95                      dronePositionX                                 15
  21-02-2024 17:35:46:107:278                                  Hi                                 -
